Date	Date (UTC)	Month	Day	Hour (UTC)	shell_length (cm)
48.42	2/18/13	2	18	10	5.683875679
48.46	2/18/13	2	18	11	5.683905881
48.5	2/18/13	2	18	12	5.683936095
48.54	2/18/13	2	18	13	5.68396632
48.58	2/18/13	2	18	14	5.683996556
48.62	2/18/13	2	18	15	5.684026803
48.67	2/18/13	2	18	16	5.684057062
48.71	2/18/13	2	18	17	5.684087333
48.75	2/18/13	2	18	18	5.684117614
48.79	2/18/13	2	18	19	5.684147907
48.83	2/18/13	2	18	20	5.684178212
48.87	2/18/13	2	18	21	5.684208528
48.92	2/18/13	2	18	22	5.684238855
48.96	2/18/13	2	18	23	5.684269194
49	2/19/13	2	19	0	5.684299544
49.04	2/19/13	2	19	1	5.684329905
49.08	2/19/13	2	19	2	5.684360278
49.12	2/19/13	2	19	3	5.684390662
49.17	2/19/13	2	19	4	5.684421058
49.21	2/19/13	2	19	5	5.684451465
49.25	2/19/13	2	19	6	5.684481884
49.29	2/19/13	2	19	7	5.684512314
49.33	2/19/13	2	19	8	5.684542755
49.37	2/19/13	2	19	9	5.684573208
49.42	2/19/13	2	19	10	5.684603672
49.46	2/19/13	2	19	11	5.684634148
49.5	2/19/13	2	19	12	5.684664635
49.54	2/19/13	2	19	13	5.684695134
49.58	2/19/13	2	19	14	5.684725644
49.62	2/19/13	2	19	15	5.684756166
49.67	2/19/13	2	19	16	5.684786699
49.71	2/19/13	2	19	17	5.684817243
49.75	2/19/13	2	19	18	5.684847799
49.79	2/19/13	2	19	19	5.684878367
49.83	2/19/13	2	19	20	5.684908946
49.87	2/19/13	2	19	21	5.684939536
49.92	2/19/13	2	19	22	5.684970138
49.96	2/19/13	2	19	23	5.685000751
50	2/20/13	2	20	0	5.685031376
50.04	2/20/13	2	20	1	5.685062013
50.08	2/20/13	2	20	2	5.685092661
50.12	2/20/13	2	20	3	5.68512332
50.17	2/20/13	2	20	4	5.685153991
50.21	2/20/13	2	20	5	5.685184674
50.25	2/20/13	2	20	6	5.685215368
50.29	2/20/13	2	20	7	5.685246073
50.33	2/20/13	2	20	8	5.68527679
50.37	2/20/13	2	20	9	5.685307519
50.42	2/20/13	2	20	10	5.685338259
50.46	2/20/13	2	20	11	5.685369011
50.5	2/20/13	2	20	12	5.685399774
50.54	2/20/13	2	20	13	5.685430549
50.58	2/20/13	2	20	14	5.685461335
50.62	2/20/13	2	20	15	5.685492133
50.67	2/20/13	2	20	16	5.685522942
50.71	2/20/13	2	20	17	5.685553763
50.75	2/20/13	2	20	18	5.685584595
50.79	2/20/13	2	20	19	5.685615439
50.83	2/20/13	2	20	20	5.685646295
50.87	2/20/13	2	20	21	5.685677162
50.92	2/20/13	2	20	22	5.685708041
50.96	2/20/13	2	20	23	5.685738931
51	2/21/13	2	21	0	5.685769833
51.04	2/21/13	2	21	1	5.685800746
51.08	2/21/13	2	21	2	5.685831671
51.12	2/21/13	2	21	3	5.685862608
51.17	2/21/13	2	21	4	5.685893556
51.21	2/21/13	2	21	5	5.685924516
51.25	2/21/13	2	21	6	5.685955487
51.29	2/21/13	2	21	7	5.68598647
51.33	2/21/13	2	21	8	5.686017464
51.37	2/21/13	2	21	9	5.68604847
51.42	2/21/13	2	21	10	5.686079488
51.46	2/21/13	2	21	11	5.686110517
51.5	2/21/13	2	21	12	5.686141558
51.54	2/21/13	2	21	13	5.686172611
51.58	2/21/13	2	21	14	5.686203675
51.62	2/21/13	2	21	15	5.68623475
51.67	2/21/13	2	21	16	5.686265838
51.71	2/21/13	2	21	17	5.686296936
51.75	2/21/13	2	21	18	5.686328047
51.79	2/21/13	2	21	19	5.686359169
51.83	2/21/13	2	21	20	5.686390303
51.87	2/21/13	2	21	21	5.686421448
51.92	2/21/13	2	21	22	5.686452605
51.96	2/21/13	2	21	23	5.686483773
52	2/22/13	2	22	0	5.686514953
52.04	2/22/13	2	22	1	5.686546145
52.08	2/22/13	2	22	2	5.686577348
52.12	2/22/13	2	22	3	5.686608563
52.17	2/22/13	2	22	4	5.68663979
52.21	2/22/13	2	22	5	5.686671028
52.25	2/22/13	2	22	6	5.686702278
52.29	2/22/13	2	22	7	5.686733539
52.33	2/22/13	2	22	8	5.686764813
52.37	2/22/13	2	22	9	5.686796097
52.42	2/22/13	2	22	10	5.686827394
52.46	2/22/13	2	22	11	5.686858702
52.5	2/22/13	2	22	12	5.686890021
52.54	2/22/13	2	22	13	5.686921352
52.58	2/22/13	2	22	14	5.686952695
52.62	2/22/13	2	22	15	5.68698405
52.67	2/22/13	2	22	16	5.687015416
52.71	2/22/13	2	22	17	5.687046794
52.75	2/22/13	2	22	18	5.687078183
52.79	2/22/13	2	22	19	5.687109584
52.83	2/22/13	2	22	20	5.687140997
52.87	2/22/13	2	22	21	5.687172421
52.92	2/22/13	2	22	22	5.687203857
52.96	2/22/13	2	22	23	5.687235305
53	2/23/13	2	23	0	5.687266764
53.04	2/23/13	2	23	1	5.687298235
53.08	2/23/13	2	23	2	5.687329717
53.12	2/23/13	2	23	3	5.687361211
53.17	2/23/13	2	23	4	5.687392717
53.21	2/23/13	2	23	5	5.687424234
53.25	2/23/13	2	23	6	5.687455763
53.29	2/23/13	2	23	7	5.687487304
53.33	2/23/13	2	23	8	5.687518856
53.37	2/23/13	2	23	9	5.68755042
53.42	2/23/13	2	23	10	5.687581996
53.46	2/23/13	2	23	11	5.687613583
53.5	2/23/13	2	23	12	5.687645182
53.54	2/23/13	2	23	13	5.687676792
53.58	2/23/13	2	23	14	5.687708415
53.62	2/23/13	2	23	15	5.687740048
53.67	2/23/13	2	23	16	5.687771694
53.71	2/23/13	2	23	17	5.687803351
53.75	2/23/13	2	23	18	5.68783502
53.79	2/23/13	2	23	19	5.6878667
53.83	2/23/13	2	23	20	5.687898392
53.87	2/23/13	2	23	21	5.687930095
53.92	2/23/13	2	23	22	5.687961811
53.96	2/23/13	2	23	23	5.687993538
54	2/24/13	2	24	0	5.688025276
54.04	2/24/13	2	24	1	5.688057026
54.08	2/24/13	2	24	2	5.688088788
54.12	2/24/13	2	24	3	5.688120561
54.17	2/24/13	2	24	4	5.688152347
54.21	2/24/13	2	24	5	5.688184143
54.25	2/24/13	2	24	6	5.688215952
54.29	2/24/13	2	24	7	5.688247771
54.33	2/24/13	2	24	8	5.688279603
54.37	2/24/13	2	24	9	5.688311446
54.42	2/24/13	2	24	10	5.688343301
54.46	2/24/13	2	24	11	5.688375167
54.5	2/24/13	2	24	12	5.688407046
54.54	2/24/13	2	24	13	5.688438935
54.58	2/24/13	2	24	14	5.688470837
54.62	2/24/13	2	24	15	5.68850275
54.67	2/24/13	2	24	16	5.688534674
54.71	2/24/13	2	24	17	5.68856661
54.75	2/24/13	2	24	18	5.688598558
54.79	2/24/13	2	24	19	5.688630517
54.83	2/24/13	2	24	20	5.688662488
54.87	2/24/13	2	24	21	5.688694471
54.92	2/24/13	2	24	22	5.688726465
54.96	2/24/13	2	24	23	5.688758471
55	2/25/13	2	25	0	5.688790489
55.04	2/25/13	2	25	1	5.688822518
55.08	2/25/13	2	25	2	5.688854558
55.12	2/25/13	2	25	3	5.688886611
55.17	2/25/13	2	25	4	5.688918675
55.21	2/25/13	2	25	5	5.68895075
55.25	2/25/13	2	25	6	5.688982837
55.29	2/25/13	2	25	7	5.689014936
55.33	2/25/13	2	25	8	5.689047046
55.37	2/25/13	2	25	9	5.689079168
55.42	2/25/13	2	25	10	5.689111301
55.46	2/25/13	2	25	11	5.689143446
55.5	2/25/13	2	25	12	5.689175603
55.54	2/25/13	2	25	13	5.689207771
55.58	2/25/13	2	25	14	5.689239951
55.62	2/25/13	2	25	15	5.689272142
55.67	2/25/13	2	25	16	5.689304345
55.71	2/25/13	2	25	17	5.68933656
55.75	2/25/13	2	25	18	5.689368786
55.79	2/25/13	2	25	19	5.689401024
55.83	2/25/13	2	25	20	5.689433273
55.87	2/25/13	2	25	21	5.689465534
55.92	2/25/13	2	25	22	5.689497806
55.96	2/25/13	2	25	23	5.68953009
56	2/26/13	2	26	0	5.689562386
56.04	2/26/13	2	26	1	5.689594693
56.08	2/26/13	2	26	2	5.689627011
56.12	2/26/13	2	26	3	5.689659341
56.17	2/26/13	2	26	4	5.689691683
56.21	2/26/13	2	26	5	5.689724036
56.25	2/26/13	2	26	6	5.689756401
56.29	2/26/13	2	26	7	5.689788777
56.33	2/26/13	2	26	8	5.689821165
56.37	2/26/13	2	26	9	5.689853564
56.42	2/26/13	2	26	10	5.689885975
56.46	2/26/13	2	26	11	5.689918398
56.5	2/26/13	2	26	12	5.689950832
56.54	2/26/13	2	26	13	5.689983277
56.58	2/26/13	2	26	14	5.690015734
56.62	2/26/13	2	26	15	5.690048203
56.67	2/26/13	2	26	16	5.690080683
56.71	2/26/13	2	26	17	5.690113174
56.75	2/26/13	2	26	18	5.690145677
56.79	2/26/13	2	26	19	5.690178192
56.83	2/26/13	2	26	20	5.690210718
56.87	2/26/13	2	26	21	5.690243255
56.92	2/26/13	2	26	22	5.690275804
56.96	2/26/13	2	26	23	5.690308365
57	2/27/13	2	27	0	5.690340937
57.04	2/27/13	2	27	1	5.69037352
57.08	2/27/13	2	27	2	5.690406115
57.12	2/27/13	2	27	3	5.690438721
57.17	2/27/13	2	27	4	5.690471339
57.21	2/27/13	2	27	5	5.690503969
57.25	2/27/13	2	27	6	5.690536609
57.29	2/27/13	2	27	7	5.690569262
57.33	2/27/13	2	27	8	5.690601925
57.37	2/27/13	2	27	9	5.6906346
57.42	2/27/13	2	27	10	5.690667287
57.46	2/27/13	2	27	11	5.690699985
57.5	2/27/13	2	27	12	5.690732694
57.54	2/27/13	2	27	13	5.690765415
57.58	2/27/13	2	27	14	5.690798148
57.62	2/27/13	2	27	15	5.690830891
57.67	2/27/13	2	27	16	5.690863647
57.71	2/27/13	2	27	17	5.690896413
57.75	2/27/13	2	27	18	5.690929191
57.79	2/27/13	2	27	19	5.69096198
57.83	2/27/13	2	27	20	5.690994781
57.87	2/27/13	2	27	21	5.691027593
57.92	2/27/13	2	27	22	5.691060417
57.96	2/27/13	2	27	23	5.691093252
58	2/28/13	2	28	0	5.691126098
58.04	2/28/13	2	28	1	5.691158956
58.08	2/28/13	2	28	2	5.691191825
58.12	2/28/13	2	28	3	5.691224706
58.17	2/28/13	2	28	4	5.691257597
58.21	2/28/13	2	28	5	5.691290501
58.25	2/28/13	2	28	6	5.691323415
58.29	2/28/13	2	28	7	5.691356341
58.33	2/28/13	2	28	8	5.691389278
58.37	2/28/13	2	28	9	5.691422227
58.42	2/28/13	2	28	10	5.691455187
58.46	2/28/13	2	28	11	5.691488158
58.5	2/28/13	2	28	12	5.691521141
58.54	2/28/13	2	28	13	5.691554134
58.58	2/28/13	2	28	14	5.69158714
58.62	2/28/13	2	28	15	5.691620156
58.67	2/28/13	2	28	16	5.691653184
58.71	2/28/13	2	28	17	5.691686223
58.75	2/28/13	2	28	18	5.691719273
58.79	2/28/13	2	28	19	5.691752335
58.83	2/28/13	2	28	20	5.691785408
58.87	2/28/13	2	28	21	5.691818492
58.92	2/28/13	2	28	22	5.691851588
58.96	2/28/13	2	28	23	5.691884695
59	3/1/13	3	1	0	5.691917813
59.04	3/1/13	3	1	1	5.691950942
59.08	3/1/13	3	1	2	5.691984082
59.12	3/1/13	3	1	3	5.692017234
59.17	3/1/13	3	1	4	5.692050397
59.21	3/1/13	3	1	5	5.692083571
59.25	3/1/13	3	1	6	5.692116757
59.29	3/1/13	3	1	7	5.692149954
59.33	3/1/13	3	1	8	5.692183162
59.37	3/1/13	3	1	9	5.692216381
59.42	3/1/13	3	1	10	5.692249611
59.46	3/1/13	3	1	11	5.692282852
59.5	3/1/13	3	1	12	5.692316105
59.54	3/1/13	3	1	13	5.692349369
59.58	3/1/13	3	1	14	5.692382644
59.62	3/1/13	3	1	15	5.69241593
59.67	3/1/13	3	1	16	5.692449228
59.71	3/1/13	3	1	17	5.692482536
59.75	3/1/13	3	1	18	5.692515856
59.79	3/1/13	3	1	19	5.692549187
59.83	3/1/13	3	1	20	5.692582529
59.87	3/1/13	3	1	21	5.692615882
59.92	3/1/13	3	1	22	5.692649246
59.96	3/1/13	3	1	23	5.692682621
60	3/2/13	3	2	0	5.692716008
60.04	3/2/13	3	2	1	5.692749405
60.08	3/2/13	3	2	2	5.692782814
60.12	3/2/13	3	2	3	5.692816234
60.17	3/2/13	3	2	4	5.692849665
60.21	3/2/13	3	2	5	5.692883107
60.25	3/2/13	3	2	6	5.69291656
60.29	3/2/13	3	2	7	5.692950024
60.33	3/2/13	3	2	8	5.692983499
60.37	3/2/13	3	2	9	5.693016985
60.42	3/2/13	3	2	10	5.693050482
60.46	3/2/13	3	2	11	5.69308399
60.5	3/2/13	3	2	12	5.69311751
60.54	3/2/13	3	2	13	5.69315104
60.58	3/2/13	3	2	14	5.693184581
60.62	3/2/13	3	2	15	5.693218134
60.67	3/2/13	3	2	16	5.693251697
60.71	3/2/13	3	2	17	5.693285271
60.75	3/2/13	3	2	18	5.693318857
60.79	3/2/13	3	2	19	5.693352453
60.83	3/2/13	3	2	20	5.69338606
60.87	3/2/13	3	2	21	5.693419678
60.92	3/2/13	3	2	22	5.693453307
60.96	3/2/13	3	2	23	5.693486948
61	3/3/13	3	3	0	5.693520599
61.04	3/3/13	3	3	1	5.693554261
61.08	3/3/13	3	3	2	5.693587933
61.12	3/3/13	3	3	3	5.693621617
61.17	3/3/13	3	3	4	5.693655312
61.21	3/3/13	3	3	5	5.693689018
61.25	3/3/13	3	3	6	5.693722734
61.29	3/3/13	3	3	7	5.693756462
61.33	3/3/13	3	3	8	5.6937902
61.37	3/3/13	3	3	9	5.693823949
61.42	3/3/13	3	3	10	5.693857709
61.46	3/3/13	3	3	11	5.69389148
61.5	3/3/13	3	3	12	5.693925262
61.54	3/3/13	3	3	13	5.693959054
61.58	3/3/13	3	3	14	5.693992858
61.62	3/3/13	3	3	15	5.694026672
61.67	3/3/13	3	3	16	5.694060497
61.71	3/3/13	3	3	17	5.694094333
61.75	3/3/13	3	3	18	5.694128179
61.79	3/3/13	3	3	19	5.694162037
61.83	3/3/13	3	3	20	5.694195905
61.87	3/3/13	3	3	21	5.694229784
61.92	3/3/13	3	3	22	5.694263673
61.96	3/3/13	3	3	23	5.694297574
62	3/4/13	3	4	0	5.694331485
62.04	3/4/13	3	4	1	5.694365407
62.08	3/4/13	3	4	2	5.69439934
62.12	3/4/13	3	4	3	5.694433283
62.17	3/4/13	3	4	4	5.694467237
62.21	3/4/13	3	4	5	5.694501202
62.25	3/4/13	3	4	6	5.694535178
62.29	3/4/13	3	4	7	5.694569164
62.33	3/4/13	3	4	8	5.694603161
62.37	3/4/13	3	4	9	5.694637168
62.42	3/4/13	3	4	10	5.694671186
62.46	3/4/13	3	4	11	5.694705215
62.5	3/4/13	3	4	12	5.694739255
62.54	3/4/13	3	4	13	5.694773305
62.58	3/4/13	3	4	14	5.694807365
62.62	3/4/13	3	4	15	5.694841437
62.67	3/4/13	3	4	16	5.694875518
62.71	3/4/13	3	4	17	5.694909611
62.75	3/4/13	3	4	18	5.694943714
62.79	3/4/13	3	4	19	5.694977828
62.83	3/4/13	3	4	20	5.695011952
62.87	3/4/13	3	4	21	5.695046087
62.92	3/4/13	3	4	22	5.695080232
62.96	3/4/13	3	4	23	5.695114388
63	3/5/13	3	5	0	5.695148554
63.04	3/5/13	3	5	1	5.695182731
63.08	3/5/13	3	5	2	5.695216919
63.12	3/5/13	3	5	3	5.695251116
63.17	3/5/13	3	5	4	5.695285325
63.21	3/5/13	3	5	5	5.695319544
63.25	3/5/13	3	5	6	5.695353773
63.29	3/5/13	3	5	7	5.695388013
63.33	3/5/13	3	5	8	5.695422263
63.37	3/5/13	3	5	9	5.695456524
63.42	3/5/13	3	5	10	5.695490795
63.46	3/5/13	3	5	11	5.695525076
63.5	3/5/13	3	5	12	5.695559368
63.54	3/5/13	3	5	13	5.69559367
63.58	3/5/13	3	5	14	5.695627983
63.62	3/5/13	3	5	15	5.695662306
63.67	3/5/13	3	5	16	5.69569664
63.71	3/5/13	3	5	17	5.695730983
63.75	3/5/13	3	5	18	5.695765337
63.79	3/5/13	3	5	19	5.695799702
63.83	3/5/13	3	5	20	5.695834077
63.87	3/5/13	3	5	21	5.695868462
63.92	3/5/13	3	5	22	5.695902857
63.96	3/5/13	3	5	23	5.695937263
64	3/6/13	3	6	0	5.695971679
64.04	3/6/13	3	6	1	5.696006105
64.08	3/6/13	3	6	2	5.696040542
64.12	3/6/13	3	6	3	5.696074988
64.17	3/6/13	3	6	4	5.696109445
64.21	3/6/13	3	6	5	5.696143912
64.25	3/6/13	3	6	6	5.69617839
64.29	3/6/13	3	6	7	5.696212877
64.33	3/6/13	3	6	8	5.696247375
64.37	3/6/13	3	6	9	5.696281883
64.42	3/6/13	3	6	10	5.696316401
64.46	3/6/13	3	6	11	5.696350927
64.5	3/6/13	3	6	12	5.696385462
64.54	3/6/13	3	6	13	5.696420005
64.58	3/6/13	3	6	14	5.696454558
64.62	3/6/13	3	6	15	5.696489119
64.67	3/6/13	3	6	16	5.69652369
64.71	3/6/13	3	6	17	5.696558269
64.75	3/6/13	3	6	18	5.696592858
64.79	3/6/13	3	6	19	5.696627455
64.83	3/6/13	3	6	20	5.696662061
64.87	3/6/13	3	6	21	5.696696677
64.92	3/6/13	3	6	22	5.696731301
64.96	3/6/13	3	6	23	5.696765934
65	3/7/13	3	7	0	5.696800577
65.04	3/7/13	3	7	1	5.696835229
65.08	3/7/13	3	7	2	5.69686989
65.12	3/7/13	3	7	3	5.69690456
65.17	3/7/13	3	7	4	5.696939239
65.21	3/7/13	3	7	5	5.696973928
65.25	3/7/13	3	7	6	5.697008625
65.29	3/7/13	3	7	7	5.697043332
65.33	3/7/13	3	7	8	5.697078049
65.37	3/7/13	3	7	9	5.697112774
65.42	3/7/13	3	7	10	5.697147509
65.46	3/7/13	3	7	11	5.697182253
65.5	3/7/13	3	7	12	5.697217007
65.54	3/7/13	3	7	13	5.69725177
65.58	3/7/13	3	7	14	5.697286543
65.62	3/7/13	3	7	15	5.697321324
65.67	3/7/13	3	7	16	5.697356116
65.71	3/7/13	3	7	17	5.697390917
65.75	3/7/13	3	7	18	5.697425727
65.79	3/7/13	3	7	19	5.697460547
65.83	3/7/13	3	7	20	5.697495377
65.87	3/7/13	3	7	21	5.697530216
65.92	3/7/13	3	7	22	5.697565064
65.96	3/7/13	3	7	23	5.697599923
66	3/8/13	3	8	0	5.697634791
66.04	3/8/13	3	8	1	5.697669668
66.08	3/8/13	3	8	2	5.697704556
66.12	3/8/13	3	8	3	5.697739453
66.17	3/8/13	3	8	4	5.697774359
66.21	3/8/13	3	8	5	5.697809276
66.25	3/8/13	3	8	6	5.697844202
66.29	3/8/13	3	8	7	5.697879138
66.33	3/8/13	3	8	8	5.697914084
66.37	3/8/13	3	8	9	5.69794904
66.42	3/8/13	3	8	10	5.697984005
66.46	3/8/13	3	8	11	5.698018981
66.5	3/8/13	3	8	12	5.698053966
66.54	3/8/13	3	8	13	5.698088961
66.58	3/8/13	3	8	14	5.698123966
66.62	3/8/13	3	8	15	5.698158981
66.67	3/8/13	3	8	16	5.698194007
66.71	3/8/13	3	8	17	5.698229042
66.75	3/8/13	3	8	18	5.698264087
66.79	3/8/13	3	8	19	5.698299142
66.83	3/8/13	3	8	20	5.698334207
66.87	3/8/13	3	8	21	5.698369282
66.92	3/8/13	3	8	22	5.698404368
66.96	3/8/13	3	8	23	5.698439463
67	3/9/13	3	9	0	5.698474569
67.04	3/9/13	3	9	1	5.698509685
67.08	3/9/13	3	9	2	5.698544811
67.12	3/9/13	3	9	3	5.698579947
67.17	3/9/13	3	9	4	5.698615093
67.21	3/9/13	3	9	5	5.69865025
67.25	3/9/13	3	9	6	5.698685417
67.29	3/9/13	3	9	7	5.698720594
67.33	3/9/13	3	9	8	5.698755781
67.37	3/9/13	3	9	9	5.698790979
67.42	3/9/13	3	9	10	5.698826187
67.46	3/9/13	3	9	11	5.698861406
67.5	3/9/13	3	9	12	5.698896634
67.54	3/9/13	3	9	13	5.698931874
67.58	3/9/13	3	9	14	5.698967123
67.62	3/9/13	3	9	15	5.699002383
67.67	3/9/13	3	9	16	5.699037654
67.71	3/9/13	3	9	17	5.699072935
67.75	3/9/13	3	9	18	5.699108226
67.79	3/9/13	3	9	19	5.699143528
67.83	3/9/13	3	9	20	5.69917884
67.87	3/9/13	3	9	21	5.699214163
67.92	3/9/13	3	9	22	5.699249497
67.96	3/9/13	3	9	23	5.699284841
68	3/10/13	3	10	0	5.699320196
68.04	3/10/13	3	10	1	5.699355561
68.08	3/10/13	3	10	2	5.699390937
68.12	3/10/13	3	10	3	5.699426323
68.17	3/10/13	3	10	4	5.69946172
68.21	3/10/13	3	10	5	5.699497128
68.25	3/10/13	3	10	6	5.699532547
68.29	3/10/13	3	10	7	5.699567976
68.33	3/10/13	3	10	8	5.699603416
68.37	3/10/13	3	10	9	5.699638867
68.42	3/10/13	3	10	10	5.699674328
68.46	3/10/13	3	10	11	5.699709801
68.5	3/10/13	3	10	12	5.699745284
68.54	3/10/13	3	10	13	5.699780778
68.58	3/10/13	3	10	14	5.699816282
68.62	3/10/13	3	10	15	5.699851798
68.67	3/10/13	3	10	16	5.699887324
68.71	3/10/13	3	10	17	5.699922862
68.75	3/10/13	3	10	18	5.69995841
68.79	3/10/13	3	10	19	5.699993969
68.83	3/10/13	3	10	20	5.700029539
68.87	3/10/13	3	10	21	5.70006512
68.92	3/10/13	3	10	22	5.700100712
68.96	3/10/13	3	10	23	5.700136315
69	3/11/13	3	11	0	5.700171929
69.04	3/11/13	3	11	1	5.700207554
69.08	3/11/13	3	11	2	5.70024319
69.12	3/11/13	3	11	3	5.700278837
69.17	3/11/13	3	11	4	5.700314495
69.21	3/11/13	3	11	5	5.700350164
69.25	3/11/13	3	11	6	5.700385844
69.29	3/11/13	3	11	7	5.700421536
69.33	3/11/13	3	11	8	5.700457238
69.37	3/11/13	3	11	9	5.700492952
69.42	3/11/13	3	11	10	5.700528676
69.46	3/11/13	3	11	11	5.700564412
69.5	3/11/13	3	11	12	5.700600159
69.54	3/11/13	3	11	13	5.700635918
69.58	3/11/13	3	11	14	5.700671687
69.62	3/11/13	3	11	15	5.700707468
69.67	3/11/13	3	11	16	5.70074326
69.71	3/11/13	3	11	17	5.700779063
69.75	3/11/13	3	11	18	5.700814878
69.79	3/11/13	3	11	19	5.700850703
69.83	3/11/13	3	11	20	5.70088654
69.87	3/11/13	3	11	21	5.700922389
69.92	3/11/13	3	11	22	5.700958249
69.96	3/11/13	3	11	23	5.70099412
70	3/12/13	3	12	0	5.701030002
70.04	3/12/13	3	12	1	5.701065896
70.08	3/12/13	3	12	2	5.701101801
70.12	3/12/13	3	12	3	5.701137718
70.17	3/12/13	3	12	4	5.701173646
70.21	3/12/13	3	12	5	5.701209585
70.25	3/12/13	3	12	6	5.701245536
70.29	3/12/13	3	12	7	5.701281498
70.33	3/12/13	3	12	8	5.701317472
70.37	3/12/13	3	12	9	5.701353457
70.42	3/12/13	3	12	10	5.701389454
70.46	3/12/13	3	12	11	5.701425462
70.5	3/12/13	3	12	12	5.701461482
70.54	3/12/13	3	12	13	5.701497514
70.58	3/12/13	3	12	14	5.701533556
70.62	3/12/13	3	12	15	5.701569611
70.67	3/12/13	3	12	16	5.701605677
70.71	3/12/13	3	12	17	5.701641755
70.75	3/12/13	3	12	18	5.701677844
70.79	3/12/13	3	12	19	5.701713945
70.83	3/12/13	3	12	20	5.701750057
70.87	3/12/13	3	12	21	5.701786181
70.92	3/12/13	3	12	22	5.701822317
70.96	3/12/13	3	12	23	5.701858464
71	3/13/13	3	13	0	5.701894623
71.04	3/13/13	3	13	1	5.701930794
71.08	3/13/13	3	13	2	5.701966977
71.12	3/13/13	3	13	3	5.702003171
71.17	3/13/13	3	13	4	5.702039377
71.21	3/13/13	3	13	5	5.702075594
71.25	3/13/13	3	13	6	5.702111824
71.29	3/13/13	3	13	7	5.702148065
71.33	3/13/13	3	13	8	5.702184318
71.37	3/13/13	3	13	9	5.702220583
71.42	3/13/13	3	13	10	5.702256859
71.46	3/13/13	3	13	11	5.702293147
71.5	3/13/13	3	13	12	5.702329448
71.54	3/13/13	3	13	13	5.70236576
71.58	3/13/13	3	13	14	5.702402083
71.62	3/13/13	3	13	15	5.702438419
71.67	3/13/13	3	13	16	5.702474767
71.71	3/13/13	3	13	17	5.702511126
71.75	3/13/13	3	13	18	5.702547497
71.79	3/13/13	3	13	19	5.702583881
71.83	3/13/13	3	13	20	5.702620276
71.87	3/13/13	3	13	21	5.702656683
71.92	3/13/13	3	13	22	5.702693102
71.96	3/13/13	3	13	23	5.702729533
72	3/14/13	3	14	0	5.702765976
72.04	3/14/13	3	14	1	5.70280243
72.08	3/14/13	3	14	2	5.702838897
72.12	3/14/13	3	14	3	5.702875376
72.17	3/14/13	3	14	4	5.702911867
72.21	3/14/13	3	14	5	5.70294837
72.25	3/14/13	3	14	6	5.702984884
72.29	3/14/13	3	14	7	5.703021411
72.33	3/14/13	3	14	8	5.70305795
72.37	3/14/13	3	14	9	5.703094501
72.42	3/14/13	3	14	10	5.703131064
72.46	3/14/13	3	14	11	5.703167639
72.5	3/14/13	3	14	12	5.703204226
72.54	3/14/13	3	14	13	5.703240825
72.58	3/14/13	3	14	14	5.703277436
72.62	3/14/13	3	14	15	5.70331406
72.67	3/14/13	3	14	16	5.703350695
72.71	3/14/13	3	14	17	5.703387343
72.75	3/14/13	3	14	18	5.703424003
72.79	3/14/13	3	14	19	5.703460675
72.83	3/14/13	3	14	20	5.703497359
72.87	3/14/13	3	14	21	5.703534055
72.92	3/14/13	3	14	22	5.703570763
72.96	3/14/13	3	14	23	5.703607484
73	3/15/13	3	15	0	5.703644217
73.04	3/15/13	3	15	1	5.703680961
73.08	3/15/13	3	15	2	5.703717719
73.12	3/15/13	3	15	3	5.703754488
73.17	3/15/13	3	15	4	5.703791269
73.21	3/15/13	3	15	5	5.703828063
73.25	3/15/13	3	15	6	5.703864869
73.29	3/15/13	3	15	7	5.703901688
73.33	3/15/13	3	15	8	5.703938518
73.37	3/15/13	3	15	9	5.703975361
73.42	3/15/13	3	15	10	5.704012216
73.46	3/15/13	3	15	11	5.704049083
73.5	3/15/13	3	15	12	5.704085963
73.54	3/15/13	3	15	13	5.704122855
73.58	3/15/13	3	15	14	5.704159759
73.62	3/15/13	3	15	15	5.704196675
73.67	3/15/13	3	15	16	5.704233604
73.71	3/15/13	3	15	17	5.704270545
73.75	3/15/13	3	15	18	5.704307499
73.79	3/15/13	3	15	19	5.704344465
73.83	3/15/13	3	15	20	5.704381443
73.87	3/15/13	3	15	21	5.704418433
73.92	3/15/13	3	15	22	5.704455436
73.96	3/15/13	3	15	23	5.704492452
74	3/16/13	3	16	0	5.704529479
74.04	3/16/13	3	16	1	5.704566519
74.08	3/16/13	3	16	2	5.704603572
74.12	3/16/13	3	16	3	5.704640636
74.17	3/16/13	3	16	4	5.704677714
74.21	3/16/13	3	16	5	5.704714803
74.25	3/16/13	3	16	6	5.704751905
74.29	3/16/13	3	16	7	5.70478902
74.33	3/16/13	3	16	8	5.704826146
74.37	3/16/13	3	16	9	5.704863286
74.42	3/16/13	3	16	10	5.704900437
74.46	3/16/13	3	16	11	5.704937602
74.5	3/16/13	3	16	12	5.704974778
74.54	3/16/13	3	16	13	5.705011967
74.58	3/16/13	3	16	14	5.705049169
74.62	3/16/13	3	16	15	5.705086383
74.67	3/16/13	3	16	16	5.705123609
74.71	3/16/13	3	16	17	5.705160848
74.75	3/16/13	3	16	18	5.7051981
74.79	3/16/13	3	16	19	5.705235364
74.83	3/16/13	3	16	20	5.70527264
74.87	3/16/13	3	16	21	5.705309929
74.92	3/16/13	3	16	22	5.705347231
